"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"ui","3","0x70a8","0x10","stl-vector","equipment.items_assigned[97]","item*",""
"ui","3","0x70b8","0x10","stl-vector","equipment.items_assigned[98]","item*",""
"ui","3","0x70c8","0x10","stl-vector","equipment.items_assigned[99]","item*",""
"ui","3","0x70d8","0x10","stl-vector","equipment.items_assigned[100]","item*",""
"ui","3","0x70e8","0x10","stl-vector","equipment.items_assigned[101]","item*",""
"ui","3","0x70f8","0x10","stl-vector","equipment.items_assigned[102]","item*",""
"ui","3","0x7108","0x10","stl-vector","equipment.items_assigned[103]","item*",""
"ui","3","0x7118","0x10","stl-vector","equipment.items_assigned[104]","item*",""
"ui","3","0x7128","0x10","stl-vector","equipment.items_assigned[105]","item*",""
"ui","3","0x7138","0x10","stl-vector","equipment.items_assigned[106]","item*",""
"ui","3","0x7148","0x10","stl-vector","equipment.items_assigned[107]","item*",""
"ui","3","0x7158","0x10","stl-vector","equipment.items_assigned[108]","item*",""
"ui","3","0x7168","0x10","stl-vector","equipment.items_assigned[109]","item*",""
"ui","3","0x7178","0x10","stl-vector","equipment.items_assigned[110]","item*",""
"ui","3","0x7188","0x10","stl-vector","equipment.items_assigned[111]","item*",""
"ui","1","0x7198","0x20","compound","main","",""
"ui","2","0x7198","0x10","stl-vector","main.dead_citizens","ui::anon16*","?"
"ui::anon16","0","0x0","0x18","compound","","",""
"ui::anon16","1","0x0","0x4","int32_t","unit_id","",""
"ui::anon16","1","0x4","0x4","int32_t","histfig_id","",""
"ui::anon16","1","0x8","0x4","int32_t","death_year","",""
"ui::anon16","1","0xc","0x4","int32_t","death_time","",""
"ui::anon16","1","0x10","0x4","int32_t","timer","","+1 per 10"
"ui::anon16","1","0x14","0x2","int16_t","unk6","",""
"ui","2","0x71a8","0x4","pointer","main.fortress_entity","historical_entity","entity pointed to by group_id"
"ui","2","0x71ac","0x4","ui_sidebar_mode","main.mode","",""
"ui","2","0x71b0","0x1","bool","main.unk6df2","",""
"ui","2","0x71b4","0x4","int32_t","main.unk6df4","",""
"ui_advmode","0","0x0","0x21c","struct-type","ui_advmode","",""
"ui_advmode","1","0x0","0x2","ui_advmode_menu","menu","",""
"ui_advmode","1","0x2","0x2","int16_t","","",""
"ui_advmode","1","0x4","0x4","int32_t","","",""
"ui_advmode","1","0x8","0x4","int32_t","","",""
"ui_advmode","1","0xc","0x2","int16_t","","",""
"ui_advmode","1","0xe","0x2","int16_t","","",""
"ui_advmode","1","0x10","0x4","int32_t","","",""
"ui_advmode","1","0x14","0x4","int32_t","","",""
"ui_advmode","1","0x18","0x4","int32_t","","",""
"ui_advmode","1","0x1c","0x4","int32_t","","",""
"ui_advmode","1","0x20","0x4","int32_t","","",""
"ui_advmode","1","0x24","0x4","int32_t","","",""
"ui_advmode","1","0x28","0x4","int32_t","","",""
"ui_advmode","1","0x2c","0x4","int32_t","","",""
"ui_advmode","1","0x30","0x10","stl-vector","","padding",""
"ui_advmode","1","0x40","0x10","stl-vector","","padding",""
"ui_advmode","1","0x50","0x10","stl-vector","","padding",""
"ui_advmode","1","0x60","0x10","stl-vector","","padding",""
"ui_advmode","1","0x70","0x4","int32_t","","",""
"ui_advmode","1","0x74","0x4","int32_t","","",""
"ui_advmode","1","0x78","0x4","int32_t","","",""
"ui_advmode","1","0x7c","0x4","int32_t","","",""
"ui_advmode","1","0x80","0x4","int32_t","","",""
"ui_advmode","1","0x84","0x10","stl-vector","","int32_t",""
"ui_advmode","1","0x94","0x10","stl-vector","","int32_t",""
"ui_advmode","1","0xa4","0x10","stl-vector","","int32_t",""
"ui_advmode","1","0xb4","0x2","int16_t","","",""
"ui_advmode","1","0xb6","0x2","int16_t","","",""
"ui_advmode","1","0xb8","0x2","int16_t","","",""
"ui_advmode","1","0xba","0x2","int16_t","","",""
"ui_advmode","1","0xbc","0x4","int32_t","player_id","",""
"ui_advmode","1","0xc0","0x10","stl-vector","","padding",""
"ui_advmode","1","0xd0","0x10","stl-vector","talks","padding",""
"ui_advmode","1","0xe0","0x4","int32_t","unk_e0","",""
"ui_advmode","1","0xe4","0x1","int8_t","unk_e4","",""
"ui_advmode","1","0xe8","0x4","int32_t","unk_e8","",""
"ui_advmode","1","0xec","0x4","int32_t","unk_ec","",""
"ui_advmode","1","0xf0","0x4","int32_t","unk_f0","",""
"ui_advmode","1","0xf4","0x4","int32_t","unk_f4","",""
"ui_advmode","1","0xf8","0x4","int32_t","unk_f8","",""
"ui_advmode","1","0xfc","0x2","int16_t","unk_fc","",""
"ui_advmode","1","0x100","0x4","int32_t","unk_100","",""
"ui_advmode","1","0x104","0x4","int32_t","unk_104","",""
"ui_advmode","1","0x108","0x4","int32_t","unk_108","",""
"ui_advmode","1","0x10c","0x4","int32_t","unk_10c","",""
"ui_advmode","1","0x110","0x10","stl-vector","","padding",""
"ui_advmode","1","0x120","0x10","stl-vector","","padding",""
"ui_advmode","1","0x130","0x10","stl-vector","","padding",""
"ui_advmode","1","0x140","0x10","stl-vector","actions","adventure_movement_option*",""
"ui_advmode","1","0x150","0x4","int32_t","","",""
"ui_advmode","1","0x154","0x2","int16_t","","",""
"ui_advmode","1","0x156","0x2","int16_t","","",""
"ui_advmode","1","0x158","0x4","int32_t","","",""
"ui_advmode","1","0x15c","0x4","int32_t","","",""
"ui_advmode","1","0x160","0x64","compound","companions","",""
"ui_advmode","2","0x160","0x10","stl-vector","companions.unit","unit*",""
"ui_advmode","2","0x170","0x14","stl-bit-vector","companions.unit_visible","flag-bit",""
"ui_advmode","2","0x184","0x30","coord_path","companions.unit_position","",""
"ui_advmode","2","0x1b4","0x10","stl-vector","companions.all_histfigs","int32_t","includes dead"
"ui_advmode","1","0x1c4","0x10","stl-vector","","padding",""
"ui_advmode","1","0x1d4","0x10","stl-vector","","padding",""
"ui_advmode","1","0x1e4","0x4","int32_t","unk_1e4","",""
"ui_advmode","1","0x1e8","0x4","int32_t","unk_1e8","",""
"ui_advmode","1","0x1ec","0x4","int32_t","unk_1ec","",""
"ui_advmode","1","0x1f0","0x4","int32_t","unk_1f0","",""
"ui_advmode","1","0x1f4","0x4","int32_t","unk_1f4","",""
"ui_advmode","1","0x1f8","0x4","int32_t","unk_1f8","",""
"ui_advmode","1","0x1fc","0x4","int32_t","unk_1fc","",""
"ui_advmode","1","0x200","0x4","int32_t","unk_200","",""
"ui_advmode","1","0x204","0x10","stl-string","","",""
"ui_advmode","1","0x214","0x4","int32_t","unk_220","",""
"ui_advmode","1","0x218","0x4","int32_t","unk_224","",""
"ui_advmode_menu","0","0x0","0x4","enum-type","ui_advmode_menu","",""
"ui_advmode_menu","1","","","enum-item","Default","0",""
"ui_advmode_menu","1","","","enum-item","Look","1",""
"ui_advmode_menu","1","","","enum-item","Talk","2",""
"ui_advmode_menu","1","","","enum-item","Inventory","3",""
"ui_advmode_menu","1","","","enum-item","Drop","4",""
"ui_advmode_menu","1","","","enum-item","ThrowItem","5",""
"ui_advmode_menu","1","","","enum-item","Wear","6",""
"ui_advmode_menu","1","","","enum-item","Remove","7",""
"ui_advmode_menu","1","","","enum-item","Interact","8",""
"ui_advmode_menu","1","","","enum-item","Put","9",""
"ui_advmode_menu","1","","","enum-item","Unk10","10",""
"ui_advmode_menu","1","","","enum-item","Eat","11",""
"ui_advmode_menu","1","","","enum-item","ThrowAim","12",""
"ui_advmode_menu","1","","","enum-item","Unk13","13",""
"ui_advmode_menu","1","","","enum-item","Get","14",""
"ui_advmode_menu","1","","","enum-item","Fire","15",""
"ui_advmode_menu","1","","","enum-item","CombatPrefs","16",""
"ui_advmode_menu","1","","","enum-item","Companions","17",""
"ui_advmode_menu","1","","","enum-item","Unk18","18",""
"ui_advmode_menu","1","","","enum-item","Unk19","19",""
"ui_advmode_menu","1","","","enum-item","Unk20","20",""
"ui_advmode_menu","1","","","enum-item","Announcements","21",""
"ui_advmode_menu","1","","","enum-item","Attack","22",""
"ui_advmode_menu","1","","","enum-item","UseBuilding","23",""
"ui_advmode_menu","1","","","enum-item","Travel","24",""
"ui_advmode_menu","1","","","enum-item","Unk25","25",""
"ui_advmode_menu","1","","","enum-item","Unk26","26",""
"ui_advmode_menu","1","","","enum-item","Unk27","27",""
"ui_advmode_menu","1","","","enum-item","Unk28","28",""
"ui_advmode_menu","1","","","enum-item","Sleep","29",""
"ui_build_item_req","0","0x0","0x8c","struct-type","ui_build_item_req","","When creating a building, one record per required item type.            E.g. Soap Maker's workshop requires a bucket and a building material.        "
"ui_build_item_req","1","0x0","0x44","job_item_filter","filter","",""
"ui_build_item_req","1","0x44","0x10","stl-vector","candidates","item*",""
"ui_build_item_req","1","0x54","0x10","stl-vector","candidate_selected","bool",""
"ui_build_item_req","1","0x64","0x10","stl-vector","unk_a0","int16_t",""
"ui_build_item_req","1","0x74","0x10","stl-vector","candidate_enabled","bool",""
"ui_build_item_req","1","0x84","0x4","int32_t","count_required","",""
"ui_build_item_req","1","0x88","0x2","int16_t","count_provided","",""
"ui_build_selector","0","0x0","0xf7c","struct-type","ui_build_selector","",""
"ui_build_selector","1","0x0","0x10","stl-vector","requirements","ui_build_item_req*",""
"ui_build_selector","1","0x10","0x4","int32_t","building_type","","if -1, in Build menu; otherwise select item"
"ui_build_selector","1","0x14","0x2","int16_t","building_subtype","",""
"ui_build_selector","1","0x18","0x4","int32_t","stage","","0 no materials, 1 place, 2 select item"
"ui_build_selector","1","0x1c","0x2","int16_t","req_index","",""
"ui_build_selector","1","0x1e","0x2","int16_t","sel_index","",""
"ui_build_selector","1","0x20","0x4","int32_t","is_grouped","",""
"ui_build_selector","1","0x24","0x10","stl-vector","unk3","stl-string*",""
"ui_build_selector","1","0x34","0x10","stl-vector","unk4","stl-string*",""
"ui_build_selector","1","0x44","0xf04","static-array","tiles","ui_build_selector::anon2",""
"ui_build_selector::anon2","0","0x0","0x7c","static-array","","int32_t",""
"ui_build_selector","1","0xf48","0x2","int16_t","unk5_0a","",""
"ui_build_selector","1","0xf4a","0x2","int16_t","unk5_0b","",""
"ui_build_selector","1","0xf4c","0x4","int32_t","unk5_1","",""
"ui_build_selector","1","0xf50","0x4","int32_t","unk5_2","",""
"ui_build_selector","1","0xf54","0x1","int8_t","unk5_3a","",""
"ui_build_selector","1","0xf55","0x1","int8_t","unk5_3b","",""
"ui_build_selector","1","0xf56","0x1","int8_t","unk5_3c","",""
"ui_build_selector","1","0xf57","0x1","int8_t","unk5_3d","",""
"ui_build_selector","1","0xf58","0x4","int32_t","unk5_4","",""
"ui_build_selector","1","0xf5c","0x10","stl-vector","unk6","padding",""
"ui_build_selector","1","0xf6c","0x10","stl-vector","unk7","padding",""
"ui_look_list","0","0x0","0x10","struct-type","ui_look_list","",""
"ui_look_list","1","0x0","0x10","stl-vector","items","ui_look_list::anon2*",""
"ui_look_list::anon2","0","0x0","0x10","compound","","",""
"ui_look_list::anon2","1","0x0","0x2","enum","type","",""
"ui_look_list::anon2","2","","","enum-item","Item","0",""
"ui_look_list::anon2","2","","","enum-item","Floor","1",""
"ui_look_list::anon2","2","","","enum-item","Unit","2",""
"ui_look_list::anon2","2","","","enum-item","Building","3",""
"ui_look_list::anon2","2","","","enum-item","Vermin","4",""
"ui_look_list::anon2","1","0x4","0x4","int32_t","","","uninit"
"ui_look_list::anon2","1","0x8","0x4","int32_t","","","uninit"
"ui_look_list::anon2","2","0xc","0x4","pointer","item","item",""
"ui_look_list::anon2","2","0xc","0x4","pointer","unit","unit",""
"ui_look_list::anon2","2","0xc","0x4","pointer","building","building",""
"ui_look_list::anon2","2","0xc","0x4","pointer","vermin","vermin",""
"ui_sidebar_menus","0","0x0","0x17d8","struct-type","ui_sidebar_menus","",""
"ui_sidebar_menus","1","0x0","0x30","compound","workshop_job","",""
"ui_sidebar_menus","2","0x0","0x10","stl-vector","workshop_job.choices_all","interface_button_buildingst*",""
"ui_sidebar_menus","2","0x10","0x10","stl-vector","workshop_job.choices_visible","interface_button_buildingst*",""
"ui_sidebar_menus","2","0x20","0x4","int32_t","workshop_job.cursor","",""
"ui_sidebar_menus","2","0x24","0x4","int32_t","workshop_job.category_id","","weapons, armor, etc"
"ui_sidebar_menus","2","0x28","0x2","material_type","workshop_job.material","",""
"ui_sidebar_menus","2","0x2a","0x2","int16_t","workshop_job.matgloss","",""
"ui_sidebar_menus","2","0x2c","0x4","job_material_category","workshop_job.material_category","",""
"ui_sidebar_menus","1","0x30","0x28","compound","building","",""
"ui_sidebar_menus","2","0x30","0x10","stl-vector","building.choices_all","interface_button_constructionst*",""
"ui_sidebar_menus","2","0x40","0x10","stl-vector","building.choices_visible","interface_button_constructionst*",""
"ui_sidebar_menus","2","0x50","0x4","int32_t","building.category_id","",""
"ui_sidebar_menus","2","0x54","0x4","int32_t","building.cursor","",""
"ui_sidebar_menus","1","0x58","0x10","stl-vector","","padding*",""
"ui_sidebar_menus","1","0x68","0x4","int32_t","unk_58","",""
"ui_sidebar_menus","1","0x6c","0x4","int32_t","unk_5c","",""
"ui_sidebar_menus","1","0x70","0x4","int32_t","unk_60","",""
"ui_sidebar_menus","1","0x74","0x4","int32_t","unk_64","",""
"ui_sidebar_menus","1","0x78","0x58","compound","unit","",""
"ui_sidebar_menus","2","0x78","0x10","stl-vector","unit.inv_items","unit_inventory_item*",""
"ui_sidebar_menus","2","0x88","0x10","stl-vector","unit.inv_spatters","unit_spatter*",""
"ui_sidebar_menus","2","0x98","0x4","int32_t","unit.unk_80","",""
"ui_sidebar_menus","2","0x9c","0x4","int32_t","unit.unk_84","",""
"ui_sidebar_menus","2","0xa0","0x4","int32_t","unit.unk_88","",""
"ui_sidebar_menus","2","0xa4","0x4","int32_t","unit.unk_8c","",""
"ui_sidebar_menus","2","0xa8","0x4","int32_t","unit.unk_90","",""
"ui_sidebar_menus","2","0xac","0x10","stl-vector","unit.list","int32_t",""
"ui_sidebar_menus","2","0xbc","0x4","int32_t","unit.unk_a0","",""
"ui_sidebar_menus","2","0xc0","0x10","stl-vector","unit.skills","int32_t",""
"ui_sidebar_menus","1","0xd0","0x16c0","padding","","",""
"ui_sidebar_menus","1","0x1790","0x10","stl-string","","",""
"ui_sidebar_menus","1","0x17a0","0x10","stl-vector","","stl-string*",""
"ui_sidebar_menus","1","0x17b0","0x4","int32_t","unk_17c0","",""
"ui_sidebar_menus","1","0x17b4","0x4","int32_t","unk_17c4","",""
"ui_sidebar_menus","1","0x17b8","0x4","int32_t","unk_17c8","",""
"ui_sidebar_menus","1","0x17bc","0x10","stl-string","","",""
"ui_sidebar_menus","1","0x17cc","0x4","int32_t","unk_17d0","",""
"ui_sidebar_menus","1","0x17d0","0x4","int32_t","unk_17d4","",""
"ui_sidebar_menus","1","0x17d4","0x4","int32_t","unk_17d8","",""
"ui_sidebar_mode","0","0x0","0x4","enum-type","ui_sidebar_mode","",""
"ui_sidebar_mode","1","","","enum-item","Default","0",""
"ui_sidebar_mode","1","","","enum-item","DesignateMine","1",""
"ui_sidebar_mode","1","","","enum-item","DesignateGatherPlants","2",""
"ui_sidebar_mode","1","","","enum-item","DesignateRemoveDesignation","3",""
"ui_sidebar_mode","1","","","enum-item","DesignateSmooth","4",""
"ui_sidebar_mode","1","","","enum-item","DesignateCarveFortification","5",""
"ui_sidebar_mode","1","","","enum-item","Stockpiles","6",""
"ui_sidebar_mode","1","","","enum-item","Build","7",""
"ui_sidebar_mode","1","","","enum-item","QueryBuilding","8",""
"ui_sidebar_mode","1","","","enum-item","Orders","9",""
"ui_sidebar_mode","1","","","enum-item","OrdersForbid","10",""
"ui_sidebar_mode","1","","","enum-item","OrdersRefuse","11",""
"ui_sidebar_mode","1","","","enum-item","OrdersWorkshop","12",""
"ui_sidebar_mode","1","","","enum-item","OrdersZone","13",""
"ui_sidebar_mode","1","","","enum-item","BuildingItems","14",""
"ui_sidebar_mode","1","","","enum-item","ViewUnits","15",""
"ui_sidebar_mode","1","","","enum-item","LookAround","16",""
"ui_sidebar_mode","1","","","enum-item","DesignateItemsClaim","17",""
"ui_sidebar_mode","1","","","enum-item","DesignateChopTrees","18",""
"ui_sidebar_mode","1","","","enum-item","DesignateToggleEngravings","19",""
"ui_unit_view_mode","0","0x0","0x4","struct-type","ui_unit_view_mode","",""
"ui_unit_view_mode","1","0x0","0x4","enum","value","",""
"ui_unit_view_mode","2","","","enum-item","General","0",""
"ui_unit_view_mode","2","","","enum-item","Inventory","1",""
"ui_unit_view_mode","2","","","enum-item","Preferences","2",""
"ui_unit_view_mode","2","","","enum-item","Wounds","3",""
"ui_unit_view_mode","2","","","enum-item","PrefLabor","4",""
"ui_unit_view_mode","2","","","enum-item","PrefDogs","5",""
"unit","0","0x0","0x5b8","struct-type","unit","",""
"unit","1","0x0","0x60","language_name","name","",""
"unit","1","0x60","0x10","stl-string","custom_profession","",""
"unit","1","0x70","0x4","profession","profession","",""
"unit","1","0x74","0x4","profession","profession2","",""
"unit","1","0x78","0x2","int16_t","race","",""
"unit","1","0x7c","0x4","int32_t","","",""
"unit","1","0x80","0xc","coord","pos","",""
"unit","1","0x8c","0xc","coord","old_pos","","E.g. for a dead miner, holds the place where he                was likely hanging around when he got the command                to mine in an aquifer.            "
"unit","1","0x98","0x4","int32_t","","",""
"unit","1","0x9c","0x4","int32_t","","",""
"unit","1","0xa0","0x3c","compound","path","",""
"unit","2","0xa0","0xc","coord","path.dest","",""
"unit","2","0xac","0x30","coord_path","path.path","",""
"unit","1","0xdc","0x4","unit_flags1","flags1","",""
"unit","1","0xe0","0x4","unit_flags2","flags2","",""
"unit","1","0xe4","0x1","int8_t","","",""
"unit","1","0xe6","0x2","int16_t","","",""
"unit","1","0xe8","0x1","int8_t","","",""
"unit","1","0xec","0x4","int32_t","id","",""
"unit","1","0xf0","0x2","int16_t","","",""
"unit","1","0xf4","0x4","int32_t","","",""
"unit","1","0xf8","0x4","int32_t","civ_id","",""
"unit","1","0xfc","0x10","stl-vector","","padding*","unk"
"unit","1","0x10c","0x10","stl-vector","","padding*","unk"
"unit","1","0x11c","0x10","stl-vector","","padding*","unk"
"unit","1","0x12c","0x4","int32_t","","",""
"unit","1","0x130","0x10","stl-vector","","int32_t",""
"unit","1","0x140","0x10","stl-vector","","padding*","unk"
"unit","1","0x150","0x60","language_name","squad_name","",""
"unit","1","0x1b0","0x1","int8_t","","",""
"unit","1","0x1b1","0x1","int8_t","","",""
"unit","1","0x1b4","0x4","int32_t","","",""
"unit","1","0x1b8","0x4","int32_t","","",""
"unit","1","0x1bc","0x4","int32_t","","",""
"unit","1","0x1c0","0x2","int16_t","","",""
"unit","1","0x1c2","0x2","int16_t","","",""
"unit","1","0x1c4","0x2","int16_t","","",""
"unit","1","0x1c8","0x4","int32_t","","",""
